State,name,site_name,collection_date,bcov_recovery,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_lci,PMMoV_gc_g_dry_weight_uci
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/10,0.984,0,0,0,3.37E+09,3.11E+09,3.63E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/12,0.983,0,0,0,3.47E+09,3.33E+09,3.62E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/14,1.401,0,0,0,1.22E+09,1.18E+09,1.25E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/17,1.117,0,0,0,6.62E+08,6.51E+08,6.73E+08
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/19,1.446,0,0,0,1.46E+09,1.42E+09,1.49E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/21,0.669,0,0,0,2.40E+09,2.31E+09,2.49E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/24,1.323,0,0,0,1.28E+09,1.12E+09,1.43E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/26,1.187,0,0,0,2.00E+09,1.79E+09,2.22E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/4/28,0.689,0,0,0,1.23E+09,1.17E+09,1.30E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/1,1.079,0,0,0,1.94E+09,1.62E+09,2.30E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/3,2.029,0,0,0,1.52E+09,1.33E+09,1.71E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/5,1.15,0,0,0,2.03E+09,1.70E+09,2.40E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/8,0.855,0,0,0,1.56E+09,1.46E+09,1.66E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/10,1.824,0,0,0,9.64E+08,9.51E+08,9.77E+08
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/12,0.964,0,0,0,1.62E+09,1.57E+09,1.67E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/15,0.772,0,0,0,9.23E+09,7.81E+09,1.12E+10
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/17,1.137,0,0,0,5.19E+09,5.00E+09,5.38E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/19,1.487,0,0,0,3.16E+09,2.91E+09,3.43E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/22,1.109,0,0,0,4.28E+09,4.17E+09,4.40E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/24,0.775,0,0,0,3.96E+09,3.76E+09,4.17E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/26,0.868,0,0,0,5.79E+09,5.28E+09,6.29E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/29,0.788,0,0,0,1.39E+09,1.35E+09,1.44E+09
CA,"Merced, CA",Merced Wastewater Treatment Plant,2023/5/31,1.112,0,0,0,1.25E+09,1.22E+09,1.28E+09
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/12,1.583,95298.89202,87439.20444,103159.4469,3.00E+08,2.82E+08,3.16E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/13,1.639,97388.50373,90189.78505,104588.1265,2.71E+08,2.49E+08,2.96E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/15,1.84,98803.16402,90541.28039,107065.9515,5.93E+08,5.82E+08,6.05E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/19,1.153,41095.90556,35169.9096,46679.86007,2.82E+08,2.75E+08,2.90E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/20,1.178,31231.58217,27109.19153,37439.51945,2.80E+08,2.62E+08,3.00E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/22,1.291,47681.96079,42233.74526,53052.33267,2.76E+08,2.60E+08,2.94E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/26,1.669,28333.53109,24167.81209,32516.08094,2.56E+08,2.49E+08,2.62E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/27,1.212,25807.53656,21559.63886,29617.15063,1.94E+08,1.74E+08,2.17E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2022/12/29,0.76,62245.75896,56200.19788,68291.88371,3.04E+08,2.83E+08,3.25E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/3,1.101,11326.73269,9034.768182,13977.52483,1.36E+08,1.32E+08,1.40E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/4,0.816,11135.62762,9096.344148,13459.41799,1.66E+08,1.60E+08,1.73E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/5,1.198,10437.81477,7195.324368,13682.1762,1.89E+08,1.83E+08,1.94E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/9,1.012,8128.549492,6206.31928,10412.32798,1.49E+08,1.26E+08,1.71E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/10,1.427,7343.94216,5096.427801,9647.877202,2.13E+08,1.98E+08,2.29E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/12,1.256,10701.67561,8808.831976,12848.41576,1.89E+08,1.75E+08,2.02E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/17,0.885,14279.3135,10614.00833,18591.31535,1.92E+08,1.81E+08,2.07E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/18,0.934,12747.41978,9989.430826,15464.47892,1.94E+08,1.88E+08,1.99E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/20,1.494,22146.60645,18974.9322,25486.50106,2.30E+08,2.06E+08,2.56E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/23,0.987,21379.15021,18325.7852,24754.43009,2.90E+08,2.76E+08,3.04E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/24,0.78,19849.7383,16992.3458,22946.55106,2.90E+08,2.78E+08,3.01E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/26,1.248,23115.11397,19740.30241,26854.54397,3.16E+08,3.06E+08,3.27E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/30,1.345,12510.96412,10177.19959,15177.17692,3.19E+08,3.04E+08,3.35E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/1/31,1.11,9978.85175,7077.123018,12647.78987,3.67E+08,3.25E+08,4.08E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/2,1.569,16126.64247,13274.23764,19361.6753,4.36E+08,4.22E+08,4.50E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/6,1.054,3966.76937,2575.414016,5673.691776,4.40E+08,4.12E+08,4.68E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/9,0.688,3268.116866,1698.317742,5595.083726,4.02E+08,3.92E+08,4.13E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/10,1.4,0,0,0,2.66E+08,2.55E+08,2.77E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/13,2.207,0,0,0,3.90E+08,3.15E+08,4.74E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/14,1.485,1994.674918,987.3857959,3186.029607,5.27E+08,5.13E+08,5.42E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/18,1.087,2451.464251,999.791997,3802.636128,4.66E+08,4.55E+08,4.75E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/21,2.62,1680.304805,873.1927472,2876.709103,5.62E+08,5.51E+08,5.72E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/23,1.686,2142.817564,1113.543366,3668.540415,3.85E+08,3.75E+08,3.95E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/24,0.747,0,0,0,2.33E+08,2.27E+08,2.38E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/27,0.762,0,0,0,3.90E+08,3.77E+08,4.02E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/2/28,0.856,0,0,0,3.44E+08,3.36E+08,3.51E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/3/2,1.134,0,0,0,2.04E+08,1.84E+08,2.26E+08
CA,"Mill Valley, CA",Sewerage Agency of Southern Marin Wastewater Treatment Plant,2023/3/6,1.21,3298.975706,2005.087078,5024.401962,2.42E+08,1.84E+08,3.08E+08
